REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Maine,2012,14,X,0.291451,X,X,X,X,X,X,18,30,6176
States,Maryland,2012,14,X,1.62208,X,X,X,X,X,X,134,15,8261
States,Massachusetts,2012,14,X,1.08321,X,X,X,X,X,X,289,45,26680
States,Michigan,2012,14,X,0.739247,X,X,X,X,X,X,99,47,13392
States,Minnesota,2012,14,X,1.91069,X,X,X,X,X,X,86,13,4501
States,Mississippi,2012,14,X,3.82471,X,X,X,X,X,X,439,39,11478
States,Missouri,2012,14,X,0.798828,X,X,X,X,X,X,60,26,7511
States,Montana,2012,14,X,0.185759,X,X,X,X,X,X,3,7,1615
States,Nebraska,2012,14,X,2.01005,X,X,X,X,X,X,60,16,2985
States,Nevada,2012,14,X,1.19556,X,X,X,X,X,X,182,32,15223
States,New Hampshire,2012,14,X,0.166182,X,X,X,X,X,X,8,28,4814
States,New Jersey,2012,14,X,1.15403,X,X,X,X,X,X,49,18,4246
States,New Mexico,2012,14,X,2.72257,X,X,X,X,X,X,200,23,7346
States,New York,2012,14,X,0.796178,X,X,X,X,X,X,95,99,11932
States,North Carolina,2012,14,X,1.10951,X,X,X,X,X,X,200,61,18026
States,North Dakota,2012,14,X,1.39485,X,X,X,X,X,X,26,11,1864
States,Ohio,2012,14,X,0.690264,X,X,X,X,X,X,86,40,12459
States,Oklahoma,2012,14,X,1.98482,X,X,X,X,X,X,68,16,3426
States,Oregon,2012,14,X,0.86135,X,X,X,X,X,X,31,16,3599
States,Pennsylvania,2012,14,X,1.23981,X,X,X,X,X,X,184,51,14841
States,Rhode Island,2012,14,X,0.466356,X,X,X,X,X,X,28,20,6004
States,South Carolina,2012,14,X,0.287922,X,X,X,X,X,X,19,17,6599
States,South Dakota,2012,14,X,0.727273,X,X,X,X,X,X,36,19,4950
States,Tennessee,2012,14,X,0.721431,X,X,X,X,X,X,75,54,10396
States,Texas,2012,14,X,2.5217,X,X,X,X,X,X,947,62,37554
States,Utah,2012,14,X,2.11272,X,X,X,X,X,X,370,45,17513
States,Vermont,2012,14,X,2.89421,X,X,X,X,X,X,87,11,3006
States,Virginia,2012,14,X,1.28639,X,X,X,X,X,X,860,91,66854
States,Washington,2012,14,X,1.62086,X,X,X,X,X,X,115,18,7095
States,West Virginia,2012,14,X,0.744485,X,X,X,X,X,X,81,33,10880
States,Wisconsin,2012,14,X,1.44552,X,X,X,X,X,X,39,31,2698
States,Wyoming,2012,14,X,1.57119,X,X,X,X,X,X,65,25,4137
States,Virgin Islands,2012,14,X,0.250627,X,X,X,X,X,X,1,1,399
States,New York City,2012,14,X,2.06684,X,X,X,X,X,X,2041,75,98750
States,Alabama,2012,15,X,3.75332,X,X,X,X,X,X,297,25,7913
States,Alaska,2012,15,X,2.32058,X,X,X,X,X,X,54,7,2327
States,Arizona,2012,15,X,1.57702,X,X,X,X,X,X,280,29,17755
States,Arkansas,2012,15,X,1.10435,X,X,X,X,X,X,49,18,4437
States,California,2012,15,X,2.87193,X,X,X,X,X,X,927,118,32278
States,Colorado,2012,15,X,0.733014,X,X,X,X,X,X,156,10,21282
States,Connecticut,2012,15,X,0.68306,X,X,X,X,X,X,20,15,2928
States,Delaware,2012,15,X,0.57732,X,X,X,X,X,X,14,9,2425
States,District of Columbia,2012,15,X,2.80857,X,X,X,X,X,X,76,2,2706
States,Florida,2012,15,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2012,15,X,1.44511,X,X,X,X,X,X,468,45,32385
States,Hawaii,2012,15,X,2.88608,X,X,X,X,X,X,57,21,1975
States,Idaho,2012,15,X,2.39486,X,X,X,X,X,X,82,8,3424
States,Illinois,2012,15,X,2.2553,X,X,X,X,X,X,962,75,42655
States,Indiana,2012,15,X,1.03984,X,X,X,X,X,X,95,39,9136
States,Iowa,2012,15,X,0.341964,X,X,X,X,X,X,14,8,4094
States,Kansas,2012,15,X,0.453361,X,X,X,X,X,X,40,42,8823
States,Kentucky,2012,15,X,0.0990719,X,X,X,X,X,X,19,15,19178
States,Louisiana,2012,15,X,1.81041,X,X,X,X,X,X,233,21,12870
States,Maine,2012,15,X,0.470958,X,X,X,X,X,X,27,29,5733
States,Maryland,2012,15,X,1.39476,X,X,X,X,X,X,122,14,8747
States,Massachusetts,2012,15,X,1.04011,X,X,X,X,X,X,279,44,26824
States,Michigan,2012,15,X,0.711864,X,X,X,X,X,X,105,46,14750
States,Minnesota,2012,15,X,1.55039,X,X,X,X,X,X,68,12,4386
States,Mississippi,2012,15,X,3.21383,X,X,X,X,X,X,329,31,10237
States,Missouri,2012,15,X,0.838245,X,X,X,X,X,X,64,25,7635
States,Montana,2012,15,X,0.394737,X,X,X,X,X,X,9,6,2280
States,Nebraska,2012,15,X,1.90753,X,X,X,X,X,X,59,16,3093
States,Nevada,2012,15,X,0.822174,X,X,X,X,X,X,132,33,16055
States,New Hampshire,2012,15,X,0.149222,X,X,X,X,X,X,7,27,4691
States,New Jersey,2012,15,X,0.847647,X,X,X,X,X,X,38,17,4483
States,New Mexico,2012,15,X,2.61172,X,X,X,X,X,X,218,24,8347
States,New York,2012,15,X,0.812633,X,X,X,X,X,X,88,99,10829
States,North Carolina,2012,15,X,0.90855,X,X,X,X,X,X,168,60,18491
States,North Dakota,2012,15,X,1.18265,X,X,X,X,X,X,18,10,1522
States,Ohio,2012,15,X,0.495009,X,X,X,X,X,X,60,39,12121
States,Oklahoma,2012,15,X,1.07081,X,X,X,X,X,X,31,18,2895
States,Oregon,2012,15,X,2.05532,X,X,X,X,X,X,81,19,3941
States,Pennsylvania,2012,15,X,1.16576,X,X,X,X,X,X,196,53,16813
States,Rhode Island,2012,15,X,0.654889,X,X,X,X,X,X,43,20,6566
States,South Carolina,2012,15,X,0.219238,X,X,X,X,X,X,16,18,7298
States,South Dakota,2012,15,X,0.85034,X,X,X,X,X,X,40,18,4704
States,Tennessee,2012,15,X,0.942408,X,X,X,X,X,X,117,54,12415
States,Texas,2012,15,X,2.13492,X,X,X,X,X,X,851,61,39861
States,Utah,2012,15,X,2.18589,X,X,X,X,X,X,381,46,17430
States,Vermont,2012,15,X,2.58732,X,X,X,X,X,X,80,11,3092
States,Virginia,2012,15,X,1.15225,X,X,X,X,X,X,769,86,66739
States,Washington,2012,15,X,1.7378,X,X,X,X,X,X,125,16,7193
States,West Virginia,2012,15,X,0.522126,X,X,X,X,X,X,61,34,11683
States,Wisconsin,2012,15,X,0.502828,X,X,X,X,X,X,16,29,3182
States,Wyoming,2012,15,X,0.875532,X,X,X,X,X,X,37,24,4226
States,Virgin Islands,2012,15,X,0,X,X,X,X,X,X,0,1,384
States,New York City,2012,15,X,1.93912,X,X,X,X,X,X,1904,77,98189
States,Alabama,2012,16,X,4.34298,X,X,X,X,X,X,351,24,8082
States,Alaska,2012,16,X,2.19072,X,X,X,X,X,X,51,7,2328
States,Arizona,2012,16,X,1.33121,X,X,X,X,X,X,234,29,17578
States,Arkansas,2012,16,X,0.755996,X,X,X,X,X,X,29,16,3836
States,California,2012,16,X,2.15102,X,X,X,X,X,X,717,116,33333
States,Colorado,2012,16,X,0.598441,X,X,X,X,X,X,129,11,21556
States,Connecticut,2012,16,X,0.270709,X,X,X,X,X,X,5,10,1847
States,Delaware,2012,16,X,0.149589,X,X,X,X,X,X,4,9,2674
States,District of Columbia,2012,16,X,2.22902,X,X,X,X,X,X,51,2,2288
States,Florida,2012,16,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2012,16,X,1.37667,X,X,X,X,X,X,468,47,33995
States,Hawaii,2012,16,X,2.90607,X,X,X,X,X,X,56,20,1927
States,Idaho,2012,16,X,2.78354,X,X,X,X,X,X,94,8,3377
States,Illinois,2012,16,X,1.98418,X,X,X,X,X,X,863,75,43494
States,Indiana,2012,16,X,0.915862,X,X,X,X,X,X,91,40,9936
States,Iowa,2012,16,X,0.444884,X,X,X,X,X,X,18,7,4046
States,Kansas,2012,16,X,0.463623,X,X,X,X,X,X,39,40,8412
States,Kentucky,2012,16,X,0.144146,X,X,X,X,X,X,23,15,15956
States,Louisiana,2012,16,X,2.20084,X,X,X,X,X,X,350,25,15903
States,Maine,2012,16,X,0.402091,X,X,X,X,X,X,20,28,4974
States,Maryland,2012,16,X,1.1973,X,X,X,X,X,X,117,17,9772
States,Massachusetts,2012,16,X,1.11602,X,X,X,X,X,X,260,43,23297
States,Michigan,2012,16,X,0.577485,X,X,X,X,X,X,85,47,14719
States,Minnesota,2012,16,X,1.27344,X,X,X,X,X,X,55,14,4319
States,Mississippi,2012,16,X,2.77607,X,X,X,X,X,X,316,36,11383
States,Missouri,2012,16,X,0.650325,X,X,X,X,X,X,52,25,7996
States,Montana,2012,16,X,0.0821693,X,X,X,X,X,X,2,6,2434
States,Nebraska,2012,16,X,2.04753,X,X,X,X,X,X,56,14,2735
States,Nevada,2012,16,X,0.773096,X,X,X,X,X,X,120,32,15522
States,New Hampshire,2012,16,X,0.23986,X,X,X,X,X,X,11,29,4586
States,New Jersey,2012,16,X,0.978394,X,X,X,X,X,X,48,17,4906
States,New Mexico,2012,16,X,2.10271,X,X,X,X,X,X,156,24,7419
States,New York,2012,16,X,0.689763,X,X,X,X,X,X,88,96,12758
States,North Carolina,2012,16,X,0.793651,X,X,X,X,X,X,154,55,19404
States,North Dakota,2012,16,X,1.2476,X,X,X,X,X,X,26,11,2084
States,Ohio,2012,16,X,0.48739,X,X,X,X,X,X,63,38,12926
States,Oklahoma,2012,16,X,1.72618,X,X,X,X,X,X,73,21,4229
States,Oregon,2012,16,X,0.812536,X,X,X,X,X,X,28,16,3446
States,Pennsylvania,2012,16,X,1.12786,X,X,X,X,X,X,193,52,17112
States,Rhode Island,2012,16,X,0.379816,X,X,X,X,X,X,21,20,5529
States,South Carolina,2012,16,X,0.395309,X,X,X,X,X,X,30,18,7589
States,South Dakota,2012,16,X,0.818331,X,X,X,X,X,X,40,19,4888
States,Tennessee,2012,16,X,0.439858,X,X,X,X,X,X,52,55,11822
States,Texas,2012,16,X,2.16547,X,X,X,X,X,X,842,60,38883
States,Utah,2012,16,X,1.89499,X,X,X,X,X,X,336,44,17731
States,Vermont,2012,16,X,2.7515,X,X,X,X,X,X,64,9,2326
States,Virginia,2012,16,X,1.0998,X,X,X,X,X,X,780,91,70922
States,Washington,2012,16,X,1.67574,X,X,X,X,X,X,120,17,7161
States,West Virginia,2012,16,X,0.595649,X,X,X,X,X,X,69,32,11584
States,Wisconsin,2012,16,X,0.713908,X,X,X,X,X,X,27,32,3782
States,Wyoming,2012,16,X,0.723367,X,X,X,X,X,X,33,23,4562
States,Virgin Islands,2012,16,X,0.460829,X,X,X,X,X,X,2,1,434
States,New York City,2012,16,X,1.74484,X,X,X,X,X,X,1875,75,107460
States,Alabama,2012,17,X,4.44388,X,X,X,X,X,X,350,22,7876
States,Alaska,2012,17,X,1.83076,X,X,X,X,X,X,45,7,2458
States,Arizona,2012,17,X,1.13843,X,X,X,X,X,X,175,27,15372
States,Arkansas,2012,17,X,0.808369,X,X,X,X,X,X,34,16,4206
States,California,2012,17,X,2.15365,X,X,X,X,X,X,693,113,32178
States,Colorado,2012,17,X,0.631349,X,X,X,X,X,X,133,11,21066
States,Connecticut,2012,17,X,0.121212,X,X,X,X,X,X,2,8,1650
States,Delaware,2012,17,X,0,X,X,X,X,X,X,0,9,2508
States,District of Columbia,2012,17,X,3.0024,X,X,X,X,X,X,75,2,2498
States,Florida,2012,17,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2012,17,X,1.01402,X,X,X,X,X,X,303,46,29881
States,Hawaii,2012,17,X,2.50523,X,X,X,X,X,X,347,22,13851
States,Idaho,2012,17,X,2.38095,X,X,X,X,X,X,82,7,3444
States,Illinois,2012,17,X,1.93371,X,X,X,X,X,X,839,73,43388
States,Indiana,2012,17,X,0.713822,X,X,X,X,X,X,66,39,9246
States,Iowa,2012,17,X,0.335169,X,X,X,X,X,X,14,8,4177
States,Kansas,2012,17,X,0.389842,X,X,X,X,X,X,35,38,8978
States,Kentucky,2012,17,X,0.119119,X,X,X,X,X,X,24,15,20148
States,Louisiana,2012,17,X,1.99036,X,X,X,X,X,X,289,20,14520
States,Maine,2012,17,X,0.192207,X,X,X,X,X,X,11,28,5723
States,Maryland,2012,17,X,1.56532,X,X,X,X,X,X,156,17,9966
States,Massachusetts,2012,17,X,0.858855,X,X,X,X,X,X,235,43,27362
States,Michigan,2012,17,X,0.573425,X,X,X,X,X,X,87,49,15172
States,Minnesota,2012,17,X,1.29018,X,X,X,X,X,X,59,13,4573
States,Mississippi,2012,17,X,2.9274,X,X,X,X,X,X,375,37,12810
States,Missouri,2012,17,X,0.723914,X,X,X,X,X,X,58,25,8012
States,Montana,2012,17,X,0.401768,X,X,X,X,X,X,10,7,2489
States,Nebraska,2012,17,X,1.65508,X,X,X,X,X,X,50,16,3021
States,Nevada,2012,17,X,0.581966,X,X,X,X,X,X,89,30,15293
States,New Hampshire,2012,17,X,0.136116,X,X,X,X,X,X,6,27,4408
States,New Jersey,2012,17,X,0.749906,X,X,X,X,X,X,40,16,5334
States,New Mexico,2012,17,X,1.72897,X,X,X,X,X,X,142,23,8213
States,New York,2012,17,X,0.665368,X,X,X,X,X,X,82,95,12324
States,North Carolina,2012,17,X,0.746526,X,X,X,X,X,X,130,54,17414
States,North Dakota,2012,17,X,0.514139,X,X,X,X,X,X,8,9,1556
States,Ohio,2012,17,X,0.374181,X,X,X,X,X,X,48,39,12828
States,Oklahoma,2012,17,X,2.0202,X,X,X,X,X,X,60,17,2970
States,Oregon,2012,17,X,1.03448,X,X,X,X,X,X,36,17,3480
States,Pennsylvania,2012,17,X,0.904811,X,X,X,X,X,X,148,51,16357
States,Rhode Island,2012,17,X,0.156764,X,X,X,X,X,X,10,20,6379
States,South Carolina,2012,17,X,0.283286,X,X,X,X,X,X,20,17,7060
States,South Dakota,2012,17,X,0.733347,X,X,X,X,X,X,36,19,4909
States,Tennessee,2012,17,X,0.465196,X,X,X,X,X,X,54,53,11608
States,Texas,2012,17,X,2.05988,X,X,X,X,X,X,765,59,37138
States,Utah,2012,17,X,1.82514,X,X,X,X,X,X,334,47,18300
States,Vermont,2012,17,X,2.55958,X,X,X,X,X,X,58,9,2266
States,Virginia,2012,17,X,1.0616,X,X,X,X,X,X,710,89,66880
States,Washington,2012,17,X,1.37635,X,X,X,X,X,X,93,15,6757
States,West Virginia,2012,17,X,0.459846,X,X,X,X,X,X,56,34,12178
States,Wisconsin,2012,17,X,0.376142,X,X,X,X,X,X,14,35,3722
States,Wyoming,2012,17,X,1.05873,X,X,X,X,X,X,42,21,3967
States,Virgin Islands,2012,17,X,0,X,X,X,X,X,X,0,1,376
States,New York City,2012,17,X,1.56293,X,X,X,X,X,X,1532,80,98021
States,Alabama,2012,18,X,4.74534,X,X,X,X,X,X,341,20,7186
States,Alaska,2012,18,X,1.8611,X,X,X,X,X,X,41,7,2203
States,Arizona,2012,18,X,1.17545,X,X,X,X,X,X,163,27,13867
States,Arkansas,2012,18,X,0.744879,X,X,X,X,X,X,28,15,3759
States,California,2012,18,X,2.36106,X,X,X,X,X,X,732,107,31003
States,Colorado,2012,18,X,0.598802,X,X,X,X,X,X,125,11,20875
States,Connecticut,2012,18,X,0.280269,X,X,X,X,X,X,5,11,1784
States,Delaware,2012,18,X,0.115785,X,X,X,X,X,X,3,9,2591
States,District of Columbia,2012,18,X,2.75182,X,X,X,X,X,X,53,1,1926
States,Florida,2012,18,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2012,18,X,0.650388,X,X,X,X,X,X,175,42,26907
States,Hawaii,2012,18,X,2.54814,X,X,X,X,X,X,352,23,13814
States,Idaho,2012,18,X,2.32839,X,X,X,X,X,X,77,7,3307
States,Illinois,2012,18,X,1.79573,X,X,X,X,X,X,749,75,41710
States,Indiana,2012,18,X,0.780267,X,X,X,X,X,X,62,35,7946
States,Iowa,2012,18,X,0.162602,X,X,X,X,X,X,6,8,3690
States,Kansas,2012,18,X,0.355366,X,X,X,X,X,X,30,34,8442
States,Kentucky,2012,18,X,0.136976,X,X,X,X,X,X,19,14,13871
States,Louisiana,2012,18,X,2.0997,X,X,X,X,X,X,326,22,15526
States,Maine,2012,18,X,0.345006,X,X,X,X,X,X,20,27,5797
States,Maryland,2012,18,X,2.57455,X,X,X,X,X,X,139,13,5399
States,Massachusetts,2012,18,X,0.677064,X,X,X,X,X,X,178,42,26290
States,Michigan,2012,18,X,0.893012,X,X,X,X,X,X,103,42,11534
States,Minnesota,2012,18,X,1.64442,X,X,X,X,X,X,69,13,4196
States,Mississippi,2012,18,X,3.18757,X,X,X,X,X,X,398,37,12486
States,Missouri,2012,18,X,0.682325,X,X,X,X,X,X,52,25,7621
States,Montana,2012,18,X,0,X,X,X,X,X,X,0,6,2542
States,Nebraska,2012,18,X,3.22203,X,X,X,X,X,X,55,11,1707
States,Nevada,2012,18,X,0.826145,X,X,X,X,X,X,68,26,8231
States,New Hampshire,2012,18,X,0.11325,X,X,X,X,X,X,5,27,4415
States,New Jersey,2012,18,X,1.02529,X,X,X,X,X,X,45,17,4389
States,New Mexico,2012,18,X,1.48205,X,X,X,X,X,X,116,25,7827
States,New York,2012,18,X,0.46507,X,X,X,X,X,X,47,76,10106
States,North Carolina,2012,18,X,0.622895,X,X,X,X,X,X,98,50,15733
States,North Dakota,2012,18,X,0.413223,X,X,X,X,X,X,5,8,1210
States,Ohio,2012,18,X,0.479534,X,X,X,X,X,X,56,39,11678
States,Oklahoma,2012,18,X,1.32064,X,X,X,X,X,X,43,17,3256
States,Oregon,2012,18,X,0.872347,X,X,X,X,X,X,30,16,3439
States,Pennsylvania,2012,18,X,0.9398,X,X,X,X,X,X,143,50,15216
States,Rhode Island,2012,18,X,0.247219,X,X,X,X,X,X,16,20,6472
States,South Carolina,2012,18,X,0.309358,X,X,X,X,X,X,20,16,6465
States,South Dakota,2012,18,X,0.479781,X,X,X,X,X,X,21,18,4377
States,Tennessee,2012,18,X,0.72657,X,X,X,X,X,X,79,52,10873
States,Texas,2012,18,X,2.09649,X,X,X,X,X,X,737,57,35154
States,Utah,2012,18,X,2.12011,X,X,X,X,X,X,275,34,12971
States,Vermont,2012,18,X,1.90194,X,X,X,X,X,X,45,9,2366
States,Virginia,2012,18,X,1.15984,X,X,X,X,X,X,740,86,63802
States,Washington,2012,18,X,1.52914,X,X,X,X,X,X,106,15,6932
States,West Virginia,2012,18,X,0.423924,X,X,X,X,X,X,46,31,10851
States,Wisconsin,2012,18,X,0.518269,X,X,X,X,X,X,20,32,3859
States,Wyoming,2012,18,X,0.532589,X,X,X,X,X,X,21,21,3943
States,Virgin Islands,2012,18,X,1.44092,X,X,X,X,X,X,5,1,347
States,New York City,2012,18,X,1.68538,X,X,X,X,X,X,1644,77,97545
States,Alabama,2012,19,X,4.27042,X,X,X,X,X,X,331,21,7751
States,Alaska,2012,19,X,1.47679,X,X,X,X,X,X,35,7,2370
States,Arizona,2012,19,X,1.0765,X,X,X,X,X,X,151,26,14027
States,Arkansas,2012,19,X,1.14943,X,X,X,X,X,X,37,14,3219
States,California,2012,19,X,2.17778,X,X,X,X,X,X,673,99,30903
States,Colorado,2012,19,X,0.48608,X,X,X,X,X,X,99,11,20367
States,Connecticut,2012,19,X,0.243457,X,X,X,X,X,X,4,14,1643
States,Delaware,2012,19,X,0.203749,X,X,X,X,X,X,5,9,2454
States,District of Columbia,2012,19,X,2.64901,X,X,X,X,X,X,48,1,1812
States,Florida,2012,19,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2012,19,X,0.685379,X,X,X,X,X,X,189,43,27576
States,Hawaii,2012,19,X,2.738,X,X,X,X,X,X,369,22,13477
States,Idaho,2012,19,X,1.82768,X,X,X,X,X,X,56,6,3064
States,Illinois,2012,19,X,1.38429,X,X,X,X,X,X,544,71,39298
States,Indiana,2012,19,X,0.735294,X,X,X,X,X,X,56,35,7616
States,Iowa,2012,19,X,0.141894,X,X,X,X,X,X,4,7,2819
States,Kansas,2012,19,X,0.280005,X,X,X,X,X,X,22,32,7857
States,Kentucky,2012,19,X,0.0453155,X,X,X,X,X,X,8,13,17654
States,Louisiana,2012,19,X,1.83375,X,X,X,X,X,X,227,18,12379
States,Maine,2012,19,X,0.520924,X,X,X,X,X,X,30,27,5759
States,Maryland,2012,19,X,3.54061,X,X,X,X,X,X,119,10,3361
States,Massachusetts,2012,19,X,0.845924,X,X,X,X,X,X,215,40,25416
States,Michigan,2012,19,X,0.825334,X,X,X,X,X,X,92,38,11147
States,Minnesota,2012,19,X,1.76962,X,X,X,X,X,X,53,12,2995
States,Mississippi,2012,19,X,3.09789,X,X,X,X,X,X,425,37,13719
States,Missouri,2012,19,X,0.222816,X,X,X,X,X,X,10,24,4488
States,Montana,2012,19,X,0.119522,X,X,X,X,X,X,3,7,2510
States,Nebraska,2012,19,X,3.58402,X,X,X,X,X,X,61,10,1702
States,Nevada,2012,19,X,1.07256,X,X,X,X,X,X,85,26,7925
States,New Hampshire,2012,19,X,0.102407,X,X,X,X,X,X,4,24,3906
States,New Jersey,2012,19,X,0.440222,X,X,X,X,X,X,19,17,4316
States,New Mexico,2012,19,X,1.4108,X,X,X,X,X,X,110,24,7797
States,New York,2012,19,X,0.557581,X,X,X,X,X,X,52,70,9326
States,North Carolina,2012,19,X,0.56752,X,X,X,X,X,X,78,48,13744
States,North Dakota,2012,19,X,0.55517,X,X,X,X,X,X,8,7,1441
States,Ohio,2012,19,X,0.640959,X,X,X,X,X,X,62,36,9673
States,Oklahoma,2012,19,X,1.64096,X,X,X,X,X,X,50,16,3047
States,Oregon,2012,19,X,0.680904,X,X,X,X,X,X,22,14,3231
States,Pennsylvania,2012,19,X,1.00174,X,X,X,X,X,X,127,47,12678
States,Rhode Island,2012,19,X,0.232404,X,X,X,X,X,X,14,19,6024
States,South Carolina,2012,19,X,0.141718,X,X,X,X,X,X,8,17,5645
States,South Dakota,2012,19,X,0.635209,X,X,X,X,X,X,28,18,4408
States,Tennessee,2012,19,X,0.316957,X,X,X,X,X,X,32,52,10096
States,Texas,2012,19,X,2.0889,X,X,X,X,X,X,751,57,35952
States,Utah,2012,19,X,1.6985,X,X,X,X,X,X,297,46,17486
States,Vermont,2012,19,X,2.09489,X,X,X,X,X,X,34,8,1623
States,Virginia,2012,19,X,0.960439,X,X,X,X,X,X,647,88,67365
States,Washington,2012,19,X,1.17981,X,X,X,X,X,X,79,16,6696
States,West Virginia,2012,19,X,0.427594,X,X,X,X,X,X,45,31,10524
States,Wisconsin,2012,19,X,0.380849,X,X,X,X,X,X,14,31,3676
States,Wyoming,2012,19,X,0.36544,X,X,X,X,X,X,14,20,3831
States,Virgin Islands,2012,19,X,0,X,X,X,X,X,X,0,1,379
States,New York City,2012,19,X,1.77798,X,X,X,X,X,X,1794,80,100901
States,Alabama,2012,20,X,5.21549,X,X,X,X,X,X,357,20,6845
States,Alaska,2012,20,X,1.04216,X,X,X,X,X,X,22,6,2111
States,Arizona,2012,20,X,1.09432,X,X,X,X,X,X,126,23,11514
States,Arkansas,2012,20,X,1.05622,X,X,X,X,X,X,31,13,2935
States,California,2012,20,X,2.04531,X,X,X,X,X,X,613,94,29971
States,Colorado,2012,20,X,0.6247,X,X,X,X,X,X,130,11,20810
States,Connecticut,2012,20,X,0.162338,X,X,X,X,X,X,1,6,616
States,Delaware,2012,20,X,0.0913659,X,X,X,X,X,X,2,8,2189
States,District of Columbia,2012,20,X,2.61932,X,X,X,X,X,X,45,1,1718
States,Florida,2012,20,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2012,20,X,0.827498,X,X,X,X,X,X,208,41,25136
States,Hawaii,2012,20,X,2.67055,X,X,X,X,X,X,348,22,13031
States,Idaho,2012,20,X,1.96078,X,X,X,X,X,X,59,6,3009
States,Illinois,2012,20,X,1.41021,X,X,X,X,X,X,542,70,38434
States,Indiana,2012,20,X,0.527395,X,X,X,X,X,X,36,35,6826
States,Iowa,2012,20,X,0.0342466,X,X,X,X,X,X,1,7,2920
States,Kansas,2012,20,X,0.255138,X,X,X,X,X,X,18,31,7055
States,Kentucky,2012,20,X,0.0288226,X,X,X,X,X,X,4,12,13878
States,Louisiana,2012,20,X,1.76575,X,X,X,X,X,X,248,27,14045
States,Maine,2012,20,X,0.227591,X,X,X,X,X,X,13,27,5712
States,Maryland,2012,20,X,1.30009,X,X,X,X,X,X,97,10,7461
States,Massachusetts,2012,20,X,0.76155,X,X,X,X,X,X,196,38,25737
States,Michigan,2012,20,X,0.746057,X,X,X,X,X,X,79,37,10589
States,Minnesota,2012,20,X,1.36265,X,X,X,X,X,X,44,13,3229
States,Mississippi,2012,20,X,3.35361,X,X,X,X,X,X,397,38,11838
States,Missouri,2012,20,X,0.184049,X,X,X,X,X,X,6,21,3260
States,Montana,2012,20,X,0,X,X,X,X,X,X,0,7,1754
States,Nebraska,2012,20,X,2.82455,X,X,X,X,X,X,52,11,1841
States,Nevada,2012,20,X,0.646247,X,X,X,X,X,X,96,30,14855
States,New Hampshire,2012,20,X,0.0561325,X,X,X,X,X,X,2,23,3563
States,New Jersey,2012,20,X,0.509793,X,X,X,X,X,X,19,17,3727
States,New Mexico,2012,20,X,1.3578,X,X,X,X,X,X,91,20,6702
States,New York,2012,20,X,0.560839,X,X,X,X,X,X,46,72,8202
States,North Carolina,2012,20,X,0.508067,X,X,X,X,X,X,57,45,11219
States,North Dakota,2012,20,X,0.608643,X,X,X,X,X,X,10,9,1643
States,Ohio,2012,20,X,0.36757,X,X,X,X,X,X,35,35,9522
States,Oklahoma,2012,20,X,0.443262,X,X,X,X,X,X,15,17,3384
States,Oregon,2012,20,X,0.67402,X,X,X,X,X,X,22,13,3264
States,Pennsylvania,2012,20,X,0.932164,X,X,X,X,X,X,119,45,12766
States,Rhode Island,2012,20,X,0.110803,X,X,X,X,X,X,6,20,5415
States,South Carolina,2012,20,X,0.283617,X,X,X,X,X,X,17,16,5994
States,South Dakota,2012,20,X,0.670055,X,X,X,X,X,X,29,18,4328
States,Tennessee,2012,20,X,0.479094,X,X,X,X,X,X,44,51,9184
States,Texas,2012,20,X,2.26203,X,X,X,X,X,X,750,55,33156
States,Utah,2012,20,X,1.60944,X,X,X,X,X,X,262,43,16279
States,Vermont,2012,20,X,1.84697,X,X,X,X,X,X,28,6,1516
States,Virginia,2012,20,X,0.968512,X,X,X,X,X,X,645,86,66597
States,Washington,2012,20,X,0.843486,X,X,X,X,X,X,54,14,6402
States,West Virginia,2012,20,X,0.424652,X,X,X,X,X,X,39,28,9184
States,Wisconsin,2012,20,X,0.319489,X,X,X,X,X,X,10,30,3130
States,Wyoming,2012,20,X,0.27049,X,X,X,X,X,X,10,19,3697
States,Virgin Islands,2012,20,X,0,X,X,X,X,X,X,0,1,295
States,New York City,2012,20,X,1.64471,X,X,X,X,X,X,1672,79,101659
States,Alabama,2012,21,X,3.83966,X,X,X,X,X,X,250,19,6511
States,Alaska,2012,21,X,0.753546,X,X,X,X,X,X,17,6,2256
States,Arizona,2012,21,X,0.918007,X,X,X,X,X,X,117,25,12745
States,Arkansas,2012,21,X,0.505689,X,X,X,X,X,X,16,13,3164
States,California,2012,21,X,2.22589,X,X,X,X,X,X,593,91,26641
States,Colorado,2012,21,X,0.372593,X,X,X,X,X,X,77,11,20666
States,Connecticut,2012,21,X,0.419287,X,X,X,X,X,X,6,7,1431
States,Delaware,2012,21,X,0,X,X,X,X,X,X,0,7,2346
States,District of Columbia,2012,21,X,3.20513,X,X,X,X,X,X,60,1,1872
States,Florida,2012,21,X,X,X,X,X,X,X,X,X,X,X
